code,label,imgid
3600530171910,makeup,1
3600530171972,makeup,2
3600530512232,makeup,2
3600530523641,makeup,2
3600530588039,makeup,2
3600530658152,makeup,1
3600530659661,makeup,3
3600530730353,makeup,1
3600530905461,makeup,1
3600530932757,makeup,2
3600531070281,skincare,1
3600531199098,makeup,2
3600531324872,makeup,1
3600531360993,makeup,2
3600540009012,skincare,1
3600540258557,haircare,4
3600540413383,haircare,2
3600540542069,haircare,2
3600540634832,haircare,1
3600540739575,haircare,1
3600540810595,haircare,2
3600540947680,haircare,3
3600540966001,haircare,1
3600540966056,haircare,2
3600540989253,haircare,2
3600541101999,haircare,2
3600541125353,skincare,1
3600541125360,skincare,2
3600541144019,skincare,2
3600541171183,haircare,2
3600541198210,haircare,2
3600541214644,haircare,2
3600541221604,haircare,1
3600541221680,haircare,2
3600541255029,skincare,1
3600541271814,skincare,1
3600541287334,haircare,2
3600541291447,haircare,2
3600541295742,skincare,2
3600541319769,haircare,2
3600541319806,haircare,1
3600541358638,skincare,2
3600541436244,skincare,1
3600541506053,skincare,1
3600541524415,haircare,1
3600541534735,haircare,2
3600541540262,haircare,2
3600541574083,haircare,2
3600541605817,skincare,2
3600541660465,haircare,2
3600541729452,skincare,2
3600541734722,skincare,2
3600541735965,skincare,2
3600541827868,skincare,3
3600541883550,haircare,2
3600541883567,haircare,2
3600541883598,haircare,1
3600541883604,haircare,2
3600541883611,haircare,2
3600541883642,haircare,2
3600541884274,haircare,2
3600541887930,haircare,2
3600541888555,haircare,2
3600541904460,haircare,2
3600541910041,haircare,3
3600541932227,haircare,1
3600541934047,skincare,2
3600541958418,skincare,2
3600541982307,haircare,2
3600541982826,haircare,1
3600541984059,haircare,1
3600542018531,skincare,1
3600542067720,skincare,1
3600542067942,skincare,2
3600542070898,haircare,3
3600542098175,skincare,2
3600542105965,skincare,5
3600550029253,haircare,1
3600550034394,haircare,2
3600550038736,haircare,5
3600550049336,skincare,1
3600550051117,haircare,7
3600550079227,haircare,2
3600550087536,haircare,1
3600550098228,haircare,2
3600550100693,haircare,2
3600550106541,skincare,1
3600550153491,haircare,1
3600550160666,makeup,1
3600550164008,skincare,2
3600550166545,haircare,1
3600550166828,haircare,2
3600550187007,skincare,1
3600550235784,haircare,2
3600550241914,haircare,1
3600550254211,haircare,2
3600550258813,skincare,1
3600550260069,haircare,2
3600550260267,haircare,2
3600550261219,haircare,2
3600550274707,haircare,2
3600550274745,haircare,2
3600550286854,skincare,2
3600550287448,haircare,2
3600550289022,skincare,1
3600550300628,skincare,2
3600550305791,haircare,2
3600550306774,haircare,2
3600550309256,skincare,2
3600550313277,skincare,2
3600550338027,haircare,2
3600550362039,haircare,2
3600550362534,skincare,3
3600550362718,haircare,2
3600550378030,skincare,1
3600550414080,haircare,2
3600550538175,makeup,3
3600550560039,skincare,2
3600550560107,skincare,1
3600550564075,skincare,1
3600550578041,skincare,3
3600550580051,skincare,2
3600550590036,haircare,2
3600550680041,skincare,1
3600550752137,skincare,1
3600550769180,haircare,3
3600550769197,haircare,2
3600550771190,skincare,4
3600550806083,haircare,2
3600550806281,skincare,2
3600550806304,haircare,2
3600550806526,haircare,1
3600550806847,skincare,1
3600550812428,skincare,1
3600550815870,skincare,2
3600550815887,skincare,2
3600550817140,skincare,2
3600550833362,skincare,2
3600550846218,skincare,1
3600550848359,skincare,1
3600550850444,skincare,2
3600550880687,skincare,4
3600550886962,haircare,2
3600550894608,skincare,2
3600550894967,skincare,2
3600550894981,skincare,2
3600550895278,skincare,1
3600550900187,skincare,1
3600550920963,skincare,1
3600550935448,skincare,2
3605521409553,skincare,1
3605970360757,skincare,5
3605970366018,skincare,1
3607092261363,skincare,2
3607092832686,skincare,2
3607092847437,haircare,2
3607340668258,skincare,2
3607340726682,skincare,1
3607342265011,skincare,6
3607342531055,makeup,2
3607342558250,makeup,3
3607343514941,skincare,2
3607343567893,skincare,2
3607343576406,makeup,2
3607343722278,skincare,2
3607343729086,makeup,2
3607343730341,skincare,2
3607345333588,makeup,2
3607346551349,skincare,1
3607348578184,skincare,2
3607348807215,makeup,1
3607349606053,skincare,2
3607349796754,skincare,4
3607940024287,skincare,4
3610340008467,haircare,2
3610340010248,haircare,2
3610340010279,haircare,2
3610340011658,haircare,2
3610340012969,haircare,1
3610340022586,haircare,3
3612060005238,skincare,1
3614221140215,skincare,2
3614221653814,skincare,1
3614221654248,skincare,1
3614222348535,skincare,2
3614222677789,makeup,1
3614223083169,makeup,1
3614223714490,makeup,1
3614223736485,skincare,1
3614224050931,skincare,2
3660005020778,skincare,1
3660005020983,skincare,2
3660005024851,skincare,1
3660005085166,makeup,1
3660005115160,haircare,1
3660005123165,skincare,3
3660005138602,skincare,2
3660005166186,skincare,1
3660005178011,haircare,1
3660005251530,skincare,3
3660005253794,haircare,2
3660005289595,skincare,1
3660005299761,skincare,10
3660005315799,skincare,2
3660005326405,makeup,1
3660005351827,skincare,2
3660005367316,skincare,1
3660005418544,skincare,2
3660005420394,haircare,2
3660005424552,skincare,1
3660005427256,haircare,2
3660005597119,skincare,2
3660005660547,skincare,1
3660005663180,skincare,2
3660005694382,skincare,1
3660005734934,skincare,4
3660005797595,skincare,3
3660005882741,skincare,1
3660005898322,makeup,1
3660176500130,haircare,4
3660273025451,skincare,5
3660297020425,skincare,1
3660749040018,skincare,1
3660749040582,skincare,3
3660992005314,skincare,1
3660992005338,skincare,1
3660992005345,skincare,1
3660992005482,skincare,2
3661434005459,skincare,4
3661467002128,skincare,1
3661500521975,skincare,1
3661596986436,haircare,1
3662076001243,skincare,6
3662076001304,haircare,1
3662076011006,haircare,1
3662076049146,skincare,1
3700036900721,skincare,1
3700206782041,makeup,1
3700211191210,skincare,1
3700214851029,skincare,2
3700281701715,makeup,2
3700311200034,haircare,1
3700311811858,skincare,2
3700343040134,skincare,3
3700376703013,skincare,1
3700426216609,skincare,1
3700426220651,makeup,1
3700436040751,skincare,4
3700446411596,skincare,1
3700454223419,skincare,1
3700454229541,skincare,1
3700462491961,skincare,1
3700479107206,skincare,1
3700502800425,haircare,2
3700568402823,skincare,2
3700593600515,skincare,2
3700593601536,skincare,2
3700593601574,skincare,2
3700593603479,skincare,2
3700601507850,skincare,2
3700668700744,skincare,2
3700677765154,skincare,3
3700743300234,makeup,1
3701124800220,skincare,1
3760004321903,skincare,2
3760016580411,skincare,2
3760020731403,skincare,2
3760020733100,skincare,2
3760032491982,skincare,2
3760032830996,skincare,1
3760036321674,skincare,1
3760061222960,skincare,1
3760070492941,skincare,4
3760070499667,skincare,2
3760075070939,skincare,2
3760076654619,skincare,1
3760087901474,skincare,1
3760087903874,skincare,2
3760096760215,skincare,1
3760096760697,skincare,1
3760099590246,skincare,2
3760099590963,skincare,2
3760099591335,skincare,2
3760099594763,skincare,2
3760099705671,skincare,4
3760100680096,haircare,2
3760100680171,haircare,2
3760100680805,haircare,1
3760100681079,haircare,2
3760100682304,haircare,2
3760100682526,skincare,2
3760100682724,haircare,2
3760100682779,skincare,8
3760123181761,skincare,1
3760131804348,haircare,1
3760139491007,skincare,1
3760143830540,skincare,3
3760162120561,skincare,3
3760162120578,skincare,3
3760166800094,skincare,1
3760168230011,skincare,1
3760171051436,skincare,1
3760171121023,skincare,1
3760177501089,skincare,1
3760201131404,haircare,1
3760207110267,skincare,1
3760207112186,haircare,3
3760207112438,skincare,2
3760207115118,skincare,2
3760214630017,skincare,1
3760214630024,skincare,1
3760214630031,skincare,1
3760214630161,skincare,1
3760214630178,skincare,1
3760214630185,skincare,1
3760214630208,skincare,1
3760214630260,skincare,1
3760242290016,skincare,1
3770000551143,skincare,2
3770002239063,skincare,2
3770002306062,skincare,1
3770002587027,skincare,1
3770002587034,skincare,2
3770002587041,skincare,1
3770002587065,skincare,2
3770002587072,skincare,2
3770002587096,skincare,1
3770002587102,skincare,1
3770002587126,skincare,2
3770002587133,skincare,1
3770002587140,skincare,1
3770002587157,skincare,1
3770002587164,skincare,1
3770003215042,skincare,1
3770003800682,skincare,2
3770004599264,skincare,3
3770007124135,skincare,3
3770008247024,skincare,1
3800013516492,skincare,2
3800042801248,haircare,3
3838824089126,skincare,3
3838824093673,skincare,1
3838824166018,skincare,1
4001499930577,skincare,2
4005370001004,haircare,3
4005800066351,skincare,2
4005808109586,skincare,2
4005808130573,haircare,6
4005808221691,skincare,2
4005808221851,skincare,3
4005808255788,haircare,1
4005808260683,haircare,1
4005808283804,skincare,2
4005808302444,skincare,1
4005808368341,skincare,2
4005808373734,skincare,1
4005808377169,skincare,2
4005808395330,skincare,2
4005808427635,skincare,2
4005808467501,skincare,2
4005808561827,skincare,4
4005808583546,skincare,2
4005808613380,skincare,2
4005808638512,skincare,2
4005808650064,skincare,1
4005808653713,skincare,2
4005808677702,haircare,2
4005808716531,skincare,1
4005808718054,skincare,6
4005808741601,skincare,1
4005808752058,skincare,2
4005808764044,haircare,2
4005808780969,skincare,3
4005808781447,skincare,2
4005808805648,skincare,2
4005808841448,skincare,2
4005808856053,skincare,2
4005808861446,skincare,2
4005808910861,skincare,2
4005808915705,skincare,3
4005808917204,skincare,2
4005808999675,skincare,1
4005808999712,skincare,1
4005900006790,skincare,3
4005900016850,haircare,3
4005900023094,skincare,2
4005900023346,haircare,2
4005900025609,skincare,1
4005900035622,skincare,12
4005900066015,skincare,1
4005900107589,skincare,2
4005900115775,skincare,5
4005900122063,skincare,2
4005900127013,skincare,2
4005900127365,skincare,2
4005900127525,skincare,1
4005900136053,skincare,1
4005900148544,skincare,2
4005900164810,skincare,2
4005900232113,skincare,2
4005900242020,skincare,1
4005900254498,skincare,2
4005900260857,haircare,2
4005900261038,skincare,4
4005900274861,skincare,1
4005900400291,skincare,2
4005900419453,skincare,2
4005900439628,skincare,1
4005900446428,skincare,2
4005900457509,skincare,1
4005900465481,skincare,2
4007295018938,skincare,1
4008233132945,haircare,2
4008666214423,haircare,2
4010355090669,haircare,1
4010355121202,skincare,1
4010355125767,skincare,1
4010355214799,skincare,2
4010355217738,skincare,2
4010355218711,skincare,1
4010355295347,skincare,5
4010355301604,skincare,1
4010355347282,haircare,1
4010355384355,skincare,1
4010355387462,skincare,1
4010355407580,skincare,4
4010355420596,skincare,2
4010355505804,skincare,3
4010355536303,skincare,1
4010355791436,haircare,2
4015000217095,haircare,2
4015000798457,skincare,2
4015000911955,skincare,2
4015000995054,skincare,5
4015100200553,skincare,1
4015400690252,skincare,1
4015600056155,haircare,3
4015600252601,haircare,3
4015600720957,haircare,2
4015600723415,haircare,2
4015600723446,haircare,2
4015600723583,haircare,2
4015600723613,haircare,1
4015600723644,haircare,2
4015600723675,haircare,2
4015600723736,haircare,1
4015600732653,haircare,1
4015600733520,haircare,1
4015600733810,haircare,1
4015600733988,haircare,2
4015600734350,haircare,2
4015600741204,haircare,1
4015600831868,haircare,1
4015600869236,skincare,1
4015600917876,haircare,2
4017645008229,skincare,1
4017645014503,skincare,1
4017645021099,haircare,2
4017645027725,skincare,1
4017645028579,haircare,1
4017645036802,haircare,2
4017645036857,haircare,2
4017645036871,haircare,2
4019886190039,skincare,1
4020829006348,skincare,1
4021457606641,haircare,2
4021457606658,haircare,2
4021457606665,haircare,2
4021457606672,haircare,1
4021457606689,haircare,2
4021457606726,haircare,4
4021457606733,haircare,1
4021457611218,makeup,1
4021457613809,skincare,1
4021457614134,skincare,1
4021457614189,skincare,1
4021457614219,haircare,2
4021457614998,skincare,2
4021457615278,skincare,1
4021457619306,skincare,2
4021457619481,skincare,1
4021457621811,skincare,1
4025089075141,skincare,1
4026600150156,skincare,1
4027800020157,skincare,2
4027800037803,skincare,2
4031678026319,skincare,1
4034348011097,haircare,2
4034348051024,haircare,4
4034348053042,skincare,11
4034348053066,skincare,5
4040218719574,haircare,2
4045612000709,skincare,1
4045787236095,skincare,1
4045787367911,skincare,1
4049775581914,makeup,3
4084500015722,haircare,1
4084500051003,haircare,2
4084500087378,haircare,3
4084500087460,haircare,4
4084500129030,haircare,2
4084500380622,haircare,1
4084500495838,haircare,2
4084500495869,haircare,2
4084500495890,haircare,2
4084500495920,haircare,2
4084500495951,haircare,2
4084500495982,haircare,2
4084500607095,haircare,1
4084500621671,haircare,2
4084500621701,haircare,2
4084500740303,skincare,1
4084500828001,haircare,2
4084500991385,haircare,2
4084500991446,haircare,1
4084500991507,haircare,2
4084500991569,haircare,2
40895208,skincare,1
4103040102744,skincare,1
42097879,makeup,1
42097976,makeup,1
42153061,skincare,2
42236498,skincare,2
42236764,skincare,1
42236931,skincare,2
42240105,skincare,1
42240624,skincare,1
42242109,skincare,2
42266099,skincare,2
42299400,skincare,1
42345091,skincare,4
42349006,skincare,1
4250587772173,makeup,3
4251232227277,makeup,1
4251347400329,skincare,1
4260486330114,skincare,1
4305615307725,haircare,1
4305615307916,skincare,1
4305615322025,makeup,1
4305615563510,haircare,1
4311501471883,skincare,2
4311501605103,skincare,2
43437382,skincare,1
4388844129023,skincare,1
4548076347514,skincare,1
4600171527380,haircare,8
4600528341478,skincare,2
4600528342079,skincare,2
4600697101705,skincare,7
4600697101996,skincare,2
4600697171159,skincare,4
4600702089745,haircare,3
4600702094787,skincare,2
4600936182038,skincare,2
4601313011408,skincare,5
4603014001016,skincare,1
4604049091553,skincare,2
4605319008332,skincare,2
4605966014601,haircare,1
4606439002538,skincare,11
4606711700459,skincare,2
4606711702026,skincare,4
4607014953399,skincare,1
4607017944554,skincare,2
4607034470708,skincare,1
4607040313334,haircare,3
4607086562987,haircare,1
4607130446324,skincare,2
4607174437562,skincare,1
4607945640399,skincare,2
4620757212332,skincare,2
4627084800676,skincare,3
4627090422336,haircare,5
4627090422350,haircare,2
4627100131395,skincare,1
4627100133672,skincare,2
4627100133870,skincare,2
4660019000734,skincare,2
4690363004690,skincare,1
4719264251160,skincare,1
5000101086557,skincare,2
5000101152672,skincare,2
5000101172892,skincare,1
5000101193620,skincare,1
5000174349672,skincare,6
5000174860177,skincare,7
5000438001353,skincare,2
50097623,skincare,3
5010724527504,haircare,5
5010934003409,skincare,1
5010934004628,haircare,1
5011321260696,skincare,4
5011321433991,haircare,1
5011321489851,skincare,2
5011321532939,haircare,1
5011522037059,makeup,1
5012008411103,skincare,2
5012008593106,haircare,1
5012583009665,haircare,2
5012874022441,skincare,1
5013692226998,skincare,3
5013692231541,haircare,2
5013965601415,skincare,3
5013965601507,skincare,1
5013965678684,haircare,1
5013965694547,haircare,2
5013965788055,haircare,3
5017634012557,haircare,1
5017634116088,haircare,2
5017634237080,skincare,2
5021320041219,haircare,1
5022496101301,skincare,3
5025416030330,haircare,3
5028197104344,skincare,2
5028197417482,skincare,1
5028197417574,skincare,2
5028197417666,skincare,1
5028197417871,skincare,1
5028197578770,skincare,1
5028197823160,skincare,2
5028197979546,skincare,1
5028197983055,skincare,2
5028417614271,skincare,3
5029053550237,skincare,2
5029066053879,haircare,5
5031413956726,skincare,1
5033102816755,makeup,1
5033102821933,haircare,2
5033102830461,makeup,1
5033102841788,makeup,1
5033102850858,skincare,1
5033102853538,haircare,1
5033102905022,makeup,1
5033102916196,haircare,1
5033102916523,haircare,1
5033102918084,haircare,1
5035832010274,haircare,2
5037156187106,haircare,3
5037156201314,haircare,2
5037156210330,haircare,2
5038483368671,skincare,2
50330218,skincare,1
5052197008692,skincare,1
5052197013481,skincare,2
5052197028409,skincare,5
5052910474001,skincare,2
5053264290743,makeup,1
5054563007315,skincare,2
5055757810254,haircare,2
